Fecha,CO,NO2,PM2.5,VEL,DIR,TMP,RS
2024-02-21 10:00:00,0.972,36.71,28.22,2.5,27.73,13.57,340.7
2024-02-21 11:00:00,0.876,37.59,16.74,2.19,25.64,13.91,327.3
2024-02-21 12:00:00,0.735,36.55,12.67,2.02,27.39,13.79,264.3
2024-02-21 13:00:00,0.776,35.38,11.77,1.13,49.91,14.66,706.2
2024-02-21 14:00:00,0.146,7.95,9.73,3.72,205.9,16.52,555.5
2024-02-21 15:00:00,0.177,8.81,16.22,4.49,232.43,15.51,265.9
2024-02-21 16:00:00,0.394,19.96,3.3,1.74,251.71,15.13,176.4
2024-02-21 17:00:00,0.719,40.14,9.84,2.15,51.31,14.93,142.4
2024-02-21 18:00:00,0.754,39.03,14.15,1.64,45.81,13.55,5.9
2024-02-21 19:00:00,1.094,44.18,14.9,1.1,91.23,13.14,0.0
2024-02-21 20:00:00,1.153,39.31,20.41,0.72,18.43,12.57,0.0
2024-02-21 21:00:00,0.814,31.02,15.17,0.79,287.16,12.09,0.0
2024-02-21 22:00:00,0.726,25.43,4.45,0.89,264.04,11.93,0.0
2024-02-21 23:00:00,0.699,29.54,12.59,0.81,281.71,11.68,0.0
2024-02-22 00:00:00,0.663,26.7,11.35,0.48,268.19,11.25,0.0
2024-02-22 01:00:00,0.632,25.41,18.11,0.34,289.28,10.99,0.0
2024-02-22 02:00:00,0.521,27.77,15.11,0.62,49.58,10.89,0.0
2024-02-22 03:00:00,0.423,24.61,11.46,0.82,275.25,10.81,0.0
2024-02-22 04:00:00,0.634,27.05,14.08,0.61,236.85,10.92,0.0
2024-02-22 05:00:00,0.746,28.74,18.1,0.67,212.73,11.1,0.0
2024-02-22 06:00:00,1.262,31.96,34.33,0.64,199.18,11.15,0.0
2024-02-22 07:00:00,1.599,37.54,49.45,0.44,103.44,11.48,41.6
2024-02-22 08:00:00,1.122,34.69,42.51,0.66,61.56,12.15,127.7
2024-02-22 09:00:00,1.09,38.61,33.79,0.83,90.18,13.44,275.9
2024-02-22 10:00:00,0.88,36.31,27.88,1.39,40.33,14.74,527.5
2024-02-22 11:00:00,0.824,39.81,26.67,1.49,39.25,16.11,631.2
2024-02-22 12:00:00,0.779,42.05,33.33,2.59,26.42,17.03,506.9
2024-02-22 13:00:00,0.66,44.54,37.55,1.84,17.29,17.28,388.7
2024-02-22 14:00:00,0.417,31.81,35.84,0.34,0.88,18.66,662.5
2024-02-22 15:00:00,0.132,9.7,22.1,2.0,222.13,19.94,762.9
2024-02-22 16:00:00,0.235,10.1,9.94,1.42,243.02,18.41,403.9
2024-02-22 17:00:00,0.406,17.18,1.58,1.15,235.33,17.55,200.6
2024-02-22 18:00:00,0.436,22.04,8.93,1.6,288.09,15.36,13.5
2024-02-22 19:00:00,0.783,34.4,1.31,1.85,19.14,14.58,0.0
2024-02-23 06:00:00,0.6572857142857143,32.97,26.973846153846157,1.8753846153846152,,14.114615384615384,456.62
2024-02-23 07:00:00,0.6458571428571429,32.839999999999996,29.30692307692308,1.8776923076923075,,14.072307692307692,493.5466666666666
2024-02-23 08:00:00,0.6344285714285715,32.71,31.64,1.88,105.56,14.03,530.4733333333334
2024-02-23 09:00:00,0.623,32.58,23.46,1.45,84.88,15.67,567.4
2024-02-23 10:00:00,0.5935714285714285,30.055714285714284,22.754285714285714,1.6785714285714286,,16.474,515.4571428571428
2024-02-23 11:00:00,0.5641428571428572,27.53142857142857,22.048571428571428,1.907142857142857,,17.278,463.51428571428573
2024-02-23 12:00:00,0.5347142857142857,25.007142857142856,21.34285714285714,2.1357142857142857,,18.082,411.57142857142856
2024-02-23 13:00:00,0.5052857142857143,22.482857142857142,20.637142857142855,2.3642857142857143,,18.886000000000003,359.62857142857143
2024-02-23 14:00:00,0.47585714285714287,19.958571428571428,19.931428571428572,2.5928571428571425,,19.69,307.6857142857143
2024-02-23 15:00:00,0.4464285714285714,17.434285714285714,19.225714285714286,2.821428571428571,,18.560000000000002,255.74285714285713
2024-02-23 16:00:00,0.417,14.91,18.52,3.05,261.52,17.43,203.8
2024-02-23 17:00:00,0.437,16.18,2.59,2.65,179.83,16.34,94.9
2024-02-23 18:00:00,0.517,21.75,0.74,1.61,160.85,15.27,0.0
2024-02-23 19:00:00,0.495,22.01,4.57,0.68,123.27,14.46,0.0
2024-02-23 20:00:00,0.572,28.74,5.88,1.45,87.9,13.91,0.0
2024-02-23 21:00:00,0.446,26.48,6.73,1.08,28.2,12.8,0.0
2024-02-23 22:00:00,0.505,26.65,3.86,0.66,67.12,12.87,0.0
2024-02-23 23:00:00,0.549,27.68,7.57,0.16,112.07,12.68,0.0
2024-02-24 00:00:00,0.724,27.33,17.36,0.38,143.86,12.79,0.0
2024-02-24 01:00:00,0.435,30.58,11.57,1.05,40.93,12.69,0.0
2024-02-24 02:00:00,0.392,29.54,8.53,0.18,30.26,12.82,0.0
2024-02-24 03:00:00,0.358,28.83,11.35,0.82,125.14,12.79,0.0
2024-02-24 04:00:00,0.282,33.1,16.19,1.2,41.07,12.86,0.0
2024-02-24 05:00:00,0.385,31.36,13.92,0.85,139.2,12.73,0.0
2024-02-24 06:00:00,0.8,28.66,19.96,0.48,142.51,12.38,0.0
2024-02-24 07:00:00,0.563,28.2,18.52,1.28,59.48,12.44,96.2
2024-02-24 08:00:00,0.62,26.43,20.41,1.12,128.91,13.8,309.3
2024-02-24 09:00:00,0.774,30.76,25.66,1.27,144.33,16.06,519.9
2024-02-24 10:00:00,0.656,34.62,32.52,1.84,95.35,17.0,569.9
2024-02-24 11:00:00,0.489,25.48,43.34,0.77,280.06,17.1,222.1
2024-02-24 12:00:00,0.414,18.49,9.98,2.18,230.52,17.39,407.1
2024-02-24 13:00:00,0.398,12.86,3.85,2.59,230.6,19.57,1014.1
2024-02-24 14:00:00,0.361,13.17,28.15,3.08,235.06,18.46,469.6
2024-02-24 15:00:00,0.406,16.41,8.84,1.94,122.93,18.27,308.6
2024-02-24 16:00:00,0.37,16.65,21.29,2.47,118.61,15.71,41.4
2024-02-24 17:00:00,0.376,17.85,2.17,2.27,105.59,14.56,15.0
2024-02-24 18:00:00,0.549,29.58,4.3,1.95,151.65,14.1,0.0
2024-02-24 19:00:00,0.614,33.81,2.77,2.34,165.35,13.48,0.0
2024-02-24 20:00:00,0.608,33.4,9.15,1.18,166.98,13.09,0.0
2024-02-24 21:00:00,0.727,34.61,8.06,1.45,129.04,12.95,0.0
2024-02-24 22:00:00,0.595,33.22,5.82,0.55,164.84,12.69,0.0
2024-02-24 23:00:00,0.727,40.88,10.29,1.43,160.62,12.72,0.0
2024-02-25 00:00:00,0.536,30.39,15.17,1.24,172.15,12.97,0.0
2024-02-25 01:00:00,0.4595,32.47,6.96,1.14,120.81,12.65,0.0
2024-02-25 02:00:00,0.383,23.82,4.42,1.04,100.17,12.16,0.0
2024-02-25 03:00:00,0.314,23.505000000000003,9.17,1.0,38.5,12.03,0.0
2024-02-25 04:00:00,0.236,23.19,11.52,0.86,43.7,11.83,0.0
2024-02-25 05:00:00,0.222,17.16,5.01,1.0,68.51,11.88,0.0
2024-02-25 06:00:00,0.275,15.04,9.55,1.34,91.85,11.59,7.9
2024-02-25 07:00:00,0.357,15.38,9.61,0.82,57.33,12.04,112.0
2024-02-25 08:00:00,0.335,11.96,9.58,1.64,79.84,13.18,454.1
2024-02-25 09:00:00,0.315,11.65,11.48,1.55,82.51,15.41,815.8
2024-02-25 10:00:00,0.363,12.77,18.03,2.2,96.71,17.22,975.3
2024-02-25 11:00:00,0.342,11.53,27.9,2.74,92.47,17.26,793.8
2024-02-25 12:00:00,0.349,10.33,23.17,2.71,61.13,17.64,646.8
2024-02-25 13:00:00,0.429,15.63,23.18,2.44,67.38,17.3,427.7
2024-02-25 14:00:00,0.453,18.04,10.62,2.64,92.97,16.4,273.4
2024-02-25 15:00:00,0.459,20.79,17.32,1.67,81.3,16.3,230.1
2024-02-25 16:00:00,0.479,20.15,16.3,1.49,63.37,16.77,149.1
2024-02-25 17:00:00,0.382,19.51,19.4,2.34,87.2,15.88,58.0
2024-02-25 18:00:00,0.448,23.23,7.09,1.83,63.51,15.17,0.0
2024-02-25 19:00:00,0.561,31.1,11.74,1.47,71.71,13.98,0.0
2024-02-25 20:00:00,0.488,26.68,10.81,1.78,93.92,13.32,0.0
2024-02-25 21:00:00,0.289,12.91,12.41,1.65,107.6,12.61,0.0
2024-02-25 22:00:00,0.369,14.91,8.22,1.29,224.86,11.92,0.0
2024-02-25 23:00:00,0.352,12.75,4.43,0.64,263.37,10.9,0.0
2024-02-26 00:00:00,0.364,15.18,4.32,0.75,128.07,11.36,0.0
2024-02-26 01:00:00,0.348,12.3,7.3,0.51,71.91,11.6,0.0
2024-02-26 02:00:00,0.326,14.41,5.59,0.41,165.43,11.74,0.0
2024-02-26 03:00:00,0.323,13.17,7.43,0.25,222.4,11.77,0.0
2024-02-26 04:00:00,0.37,23.22,10.67,0.73,149.89,11.76,0.0
2024-02-26 05:00:00,0.375,20.66,11.43,0.47,285.07,11.58,0.0
2024-02-26 06:00:00,0.486,33.55,9.59,1.23,41.99,11.37,0.0
2024-02-26 07:00:00,0.852,46.03,9.21,1.35,77.62,11.29,24.2
2024-02-26 08:00:00,1.327,49.34,19.22,0.85,123.03,11.83,130.5
2024-02-26 09:00:00,0.998,39.21,24.37,0.57,131.08,14.02,511.4
2024-02-26 10:00:00,0.845,39.87,17.41,0.97,123.16,15.2,459.0
2024-02-26 11:00:00,0.73,39.69,23.62,1.8,83.22,16.15,562.7
2024-02-26 12:00:00,0.76,42.48,25.14,1.81,35.78,16.53,545.8
2024-02-26 13:00:00,0.7,42.25,22.13,1.85,48.6,17.4,515.0
2024-02-26 14:00:00,0.499,25.75,25.34,2.26,19.0,17.4,434.3
2024-02-26 15:00:00,0.439,22.6,14.06,1.92,42.99,17.28,185.9
2024-02-26 16:00:00,0.56,31.19,9.76,1.08,151.44,16.72,109.7
2024-02-26 17:00:00,0.59,30.22,7.81,1.6,182.51,15.44,35.2
2024-02-26 18:00:00,0.664,37.49,13.7,2.2,137.7,14.68,0.0
2024-02-26 19:00:00,0.577,38.55,10.67,2.51,132.22,13.2,0.0
